false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.1339214113873296,0.7314814814814815,0.5234293,0.8660785886126704,0.7314814814814815,0.5975600700941519
0.1339214113873296,0.7325102880658436,0.52264595,0.8660785886126704,0.7325102880658436,0.598588876678514
0.13873295910184444,0.7325102880658436,0.5185956,0.8612670408981555,0.7325102880658436,0.5937773289639992
0.13873295910184444,0.7335390946502057,0.51834446,0.8612670408981555,0.7335390946502057,0.5948061355483613
0.13953488372093023,0.7335390946502057,0.5181699,0.8604651162790697,0.7335390946502057,0.5940042109292755
0.13953488372093023,0.7345679012345679,0.51782143,0.8604651162790697,0.7345679012345679,0.5950330175136377
0.14194065757818766,0.7345679012345679,0.5176611,0.8580593424218124,0.7345679012345679,0.5926272436563803
0.14194065757818766,0.7366255144032922,0.51695895,0.8580593424218124,0.7366255144032922,0.5946848568251045
0.14354450681635927,0.7366255144032922,0.51409465,0.8564554931836408,0.7366255144032922,0.5930810075869328
0.14354450681635927,0.7386831275720165,0.5121062,0.8564554931836408,0.7386831275720165,0.5951386207556573
0.1475541299117883,0.7386831275720165,0.5096202,0.8524458700882117,0.7386831275720165,0.5911289976602282
0.1475541299117883,0.7417695473251029,0.50532144,0.8524458700882117,0.7417695473251029,0.5942154174133146
0.1491579791499599,0.7417695473251029,0.5042857,0.8508420208500401,0.7417695473251029,0.592611568175143
0.1491579791499599,0.742798353909465,0.50315684,0.8508420208500401,0.742798353909465,0.5936403747595052
0.14995990376904572,0.742798353909465,0.502947,0.8500400962309542,0.742798353909465,0.5928384501404194
0.14995990376904572,0.7438271604938271,0.5028666,0.8500400962309542,0.7438271604938271,0.5938672567247814
0.1507618283881315,0.7438271604938271,0.50213397,0.8492381716118684,0.7438271604938271,0.5930653321056956
0.1507618283881315,0.7448559670781894,0.50192523,0.8492381716118684,0.7448559670781894,0.5940941386900578
0.15236567762630313,0.7448559670781894,0.5008359,0.8476343223736968,0.7448559670781894,0.5924902894518862
0.15236567762630313,0.7458847736625515,0.5005392,0.8476343223736968,0.7458847736625515,0.5935190960362483
0.15316760224538895,0.7458847736625515,0.49844608,0.846832397754611,0.7458847736625515,0.5927171714171625
0.15316760224538895,0.7469135802469136,0.4984425,0.846832397754611,0.7469135802469136,0.5937459780015246
0.15557337610264635,0.7469135802469136,0.49489477,0.8444266238973537,0.7469135802469136,0.5913402041442672
0.15557337610264635,0.75,0.49439794,0.8444266238973537,0.75,0.5944266238973537
0.15878107457898957,0.75,0.48905975,0.8412189254210104,0.75,0.5912189254210104
0.15878107457898957,0.7510288065843621,0.48801017,0.8412189254210104,0.7510288065843621,0.5922477320053725
0.161186848436247,0.7510288065843621,0.48399973,0.838813151563753,0.7510288065843621,0.5898419581481151
0.161186848436247,0.7520576131687243,0.48378202,0.838813151563753,0.7520576131687243,0.5908707647324773
0.1619887730553328,0.7520576131687243,0.48275957,0.8380112269446672,0.7520576131687243,0.5900688401133916
0.1619887730553328,0.7530864197530864,0.4826056,0.8380112269446672,0.7530864197530864,0.5910976466977537
0.16599839615076184,0.7530864197530864,0.47706956,0.8340016038492382,0.7530864197530864,0.5870880236023246
0.16599839615076184,0.7561728395061729,0.47623387,0.8340016038492382,0.7561728395061729,0.590174443355411
0.16760224538893345,0.7561728395061729,0.47481027,0.8323977546110666,0.7561728395061729,0.5885705941172394
0.16760224538893345,0.7602880658436214,0.47132316,0.8323977546110666,0.7602880658436214,0.592685820454688
0.16920609462710506,0.7602880658436214,0.46982202,0.830793905372895,0.7602880658436214,0.5910819712165163
0.16920609462710506,0.7664609053497943,0.4683791,0.830793905372895,0.7664609053497943,0.5972548107226892
0.1724137931034483,0.7664609053497943,0.46169934,0.8275862068965517,0.7664609053497943,0.594047112246346
0.1724137931034483,0.7674897119341564,0.46135563,0.8275862068965517,0.7674897119341564,0.5950759188307081
0.17321571772253408,0.7674897119341564,0.46064845,0.8267842822774659,0.7674897119341564,0.5942739942116223
0.17321571772253408,0.7685185185185185,0.45979285,0.8267842822774659,0.7685185185185185,0.5953028007959844
0.1740176423416199,0.7685185185185185,0.45967847,0.8259823576583801,0.7685185185185185,0.5945008761768986
0.1740176423416199,0.7705761316872428,0.457727,0.8259823576583801,0.7705761316872428,0.5965584893456229
0.1756214915797915,0.7705761316872428,0.4545352,0.8243785084202084,0.7705761316872428,0.5949546401074512
0.1756214915797915,0.772633744855967,0.45366475,0.8243785084202084,0.772633744855967,0.5970122532761755
0.1764234161988773,0.772633744855967,0.45153752,0.8235765838011226,0.772633744855967,0.5962103286570897
0.1764234161988773,0.7757201646090535,0.44948456,0.8235765838011226,0.7757201646090535,0.5992967484101761
0.17722534081796312,0.7757201646090535,0.44934732,0.8227746591820368,0.7757201646090535,0.5984948237910903
0.17722534081796312,0.7767489711934157,0.44788995,0.8227746591820368,0.7767489711934157,0.5995236303754525
0.17963111467522053,0.7767489711934157,0.4436643,0.8203688853247795,0.7767489711934157,0.5971178565181952
0.17963111467522053,0.779835390946502,0.44169268,0.8203688853247795,0.779835390946502,0.6002042762712815
0.18043303929430635,0.779835390946502,0.4409441,0.8195669607056937,0.779835390946502,0.5994023516521957
0.18043303929430635,0.7839506172839507,0.4395308,0.8195669607056937,0.7839506172839507,0.6035175779896443
0.18123496391339214,0.7839506172839507,0.43921834,0.8187650360866079,0.7839506172839507,0.6027156533705585
0.18123496391339214,0.7849794238683128,0.4385506,0.8187650360866079,0.7849794238683128,0.6037444599549207
0.18203688853247796,0.7849794238683128,0.4380238,0.8179631114675221,0.7849794238683128,0.6029425353358349
0.1868484362469928,0.7890946502057613,0.4370958,0.8131515637530072,0.7890946502057613,0.6022462139587685
0.1892542101042502,0.7890946502057613,0.43579218,0.8107457898957497,0.7890946502057613,0.5998404401015112
