false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.02967121090617482,0.6337448559670782,0.8775547,0.9703287890938251,0.6337448559670782,0.6040736450609033
0.02967121090617482,0.6399176954732511,0.8707745,0.9703287890938251,0.6399176954732511,0.6102464845670762
0.030473135525260625,0.6399176954732511,0.8683816,0.9695268644747393,0.6399176954732511,0.6094445599479904
0.030473135525260625,0.6584362139917695,0.85387045,0.9695268644747393,0.6584362139917695,0.6279630784665089
0.03127506014434643,0.6584362139917695,0.8538453,0.9687249398556536,0.6584362139917695,0.6271611538474231
0.03127506014434643,0.6594650205761317,0.85313624,0.9687249398556536,0.6594650205761317,0.6281899604317852
0.03207698476343224,0.6594650205761317,0.8512725,0.9679230152365678,0.6594650205761317,0.6273880358126994
0.03207698476343224,0.661522633744856,0.8475675,0.9679230152365678,0.661522633744856,0.6294456489814237
0.03287890938251804,0.6625514403292181,0.84664786,0.967121090617482,0.6625514403292181,0.6296725309467001
0.03287890938251804,0.6666666666666666,0.8404697,0.967121090617482,0.6666666666666666,0.6337877572841486
0.03368083400160385,0.6666666666666666,0.84042853,0.9663191659983962,0.6666666666666666,0.6329858326650628
0.03368083400160385,0.6697530864197531,0.838754,0.9663191659983962,0.6697530864197531,0.6360722524181492
0.034482758620689655,0.6697530864197531,0.8380834,0.9655172413793104,0.6697530864197531,0.6352703277990635
0.034482758620689655,0.6728395061728395,0.8349768,0.9655172413793104,0.6728395061728395,0.6383567475521499
0.03608660785886127,0.6728395061728395,0.827231,0.9639133921411387,0.6728395061728395,0.6367528983139782
0.03608660785886127,0.676954732510288,0.82531697,0.9639133921411387,0.676954732510288,0.6408681246514267
0.03769045709703288,0.676954732510288,0.82020426,0.9623095429029671,0.676954732510288,0.6392642754132551
0.03769045709703288,0.6790123456790124,0.817969,0.9623095429029671,0.6790123456790124,0.6413218885819795
0.038492381716118684,0.6790123456790124,0.8116459,0.9615076182838813,0.6790123456790124,0.6405199639628937
0.038492381716118684,0.6882716049382716,0.8017397,0.9615076182838813,0.6882716049382716,0.6497792232221529
0.040096230954290296,0.6882716049382716,0.800519,0.9599037690457097,0.6882716049382716,0.6481753739839813
0.040096230954290296,0.6934156378600823,0.79692894,0.9599037690457097,0.6934156378600823,0.653319406905792
0.0408981555733761,0.6934156378600823,0.7956116,0.9591018444266239,0.6934156378600823,0.6525174822867063
0.0408981555733761,0.6965020576131687,0.7883441,0.9591018444266239,0.6965020576131687,0.6556039020397927
0.04170008019246191,0.6965020576131687,0.78786033,0.9582999198075381,0.6965020576131687,0.6548019774207068
0.04170008019246191,0.6975308641975309,0.7861757,0.9582999198075381,0.6975308641975309,0.655830784005069
0.042502004811547714,0.6975308641975309,0.7859078,0.9574979951884522,0.6975308641975309,0.6550288593859831
0.042502004811547714,0.6995884773662552,0.78067374,0.9574979951884522,0.6995884773662552,0.6570864725547074
0.04330392943063352,0.6995884773662552,0.78021514,0.9566960705693665,0.6995884773662552,0.6562845479356216
0.04330392943063352,0.7057613168724279,0.77511907,0.9566960705693665,0.7057613168724279,0.6624573874417944
0.044105854049719326,0.7057613168724279,0.7746117,0.9558941459502807,0.7057613168724279,0.6616554628227086
0.044105854049719326,0.7150205761316872,0.75952804,0.9558941459502807,0.7150205761316872,0.6709147220819679
0.04731355252606255,0.7150205761316872,0.7538675,0.9526864474739375,0.7150205761316872,0.6677070236056247
0.04731355252606255,0.7170781893004116,0.7524987,0.9526864474739375,0.7170781893004116,0.669764636774349
